user4PVPanel;user5PVPanel;user9PVPanel;user13PVPanel;user15PVPanel;user17PVPanel;user19PVPanel;user52PVPanel;user55PVPanel;user59PVPanel;user61PVPanel;user60PVPanel;user47PVPanel;user14PVPanel;user56PVPanel;user8PVPanel;user57PVPanel;user27PVPanel
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1,148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2,044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3,012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4,012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4,384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4,856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5,124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5,284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5,856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1,952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5,468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5,496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2,256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2,976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4,16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5,852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2,536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5,344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5,084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3,66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1,744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1,112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1,032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1,312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1,288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1,588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2,112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2,404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3,168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3,868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4,352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4,684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4,64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4,748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4,444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4,732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4,828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4,272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2,068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3,656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5,092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5,932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5,236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2,392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3,868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2,94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2,256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3,908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4,132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2,16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3,62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4,312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5,16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3,828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3,26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2,716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1,928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1,632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1,396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1,316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1,724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2,152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2,696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3,204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3,772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4,116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4,588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4,812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5,048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5,416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5,72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4,992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5,336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5,844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4,424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3,84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5,24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5,008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4,44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3,924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3,276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1,856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1,628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1,34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1,58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2,416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2,808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3,736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4,576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4,928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5,248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5,444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5,676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,072;0;0;0;0;0;0,644;0;0;0;0;0;0;0;0;0;0;0
4,804;0;0;0;0;0;8,548;0;0;0;0;0;0;0;0;0;0;0
5,796;0;0;0;0;0;8,788;0;0;0;0;0;0;0;0;0;0;0
6,052;0;0;0;0;0;8,464;0;0;0;0;0;0;0;0;0;0;0
6,648;0;0;0;0;0;9,368;0;0;0;0;0;0;0;0;0;0;0
6,084;0;0;0;0;0;8,884;0;0;0;0;0;0;0;0;0;0;0
6,412;0;0;0;0;0;8,712;0;0;0;0;0;0;0;0;0;0;0
5,568;0;0;0;0;0;7,976;0;0;0;0;0;0;0;0;0;0;0
6,256;0;0;0;0;0;8,168;0;0;0;0;0;0;0;0;0;0;0
6,492;0;0;0;0;0;7,908;0;0;0;0;0;0;0;0;0;0;0
6,748;0;0;0;0;0;7,908;0;0;0;0;0;0;0;0;0;0;0
6,744;0;0;0;0;0;7,328;0;0;0;0;0;0;0;0;0;0;0
6,444;0;0;0;0;0;7,24;0;0;0;0;0;0;0;0;0;0;0
6;0;0;0;0;0;6,576;0;0;0;0;0;0;0;0;0;0;0
6,06;0;0;0;0;0;5,992;0;0;0;0;0;0;0;0;0;0;0
5,692;0;0;0;0;0;5,12;0;0;0;0;0;0;0;0;0;0;0
5,748;0;0;0;0;0;5,428;0;0;0;0;0;0;0;0;0;0;0
4,868;0;0;0;0;0;5,108;0;0;0;0;0;0;0;0;0;0;0
3,888;0;0;0;0;0;2,932;0;0;0;0;0;0;0;0;0;0;0
3,316;0;0;0;0;0;1,796;0;0;0;0;0;0;0;0;0;0;0
2,76;0;0;0;0;0;1,772;0;0;0;0;0;0;0;0;0;0;0
3,048;0;0;0;0;0;1,752;0;0;0;0;0;0;0;0;0;0;0
2,812;0;0;0;0;0;1,864;0;0;0;0;0;0;0;0;0;0;0
2,808;0;0;0;0;0;1,58;0;0;0;0;0;0;0;0;0;0;0
2,444;0;0;0;0;0;0,244;0;0;0;0;0;0;0;0;0;0;0
2,172;0;0;0;0;0;0,044;0;0;0;0;0;0;0;0;0;0;0
1,312;0;0;0;0;0;0,092;0;0;0;0;0;0;0;0;0;0;0
0,856;0;0;0;0;0;0,172;0;0;0;0;0;0;0;0;0;0;0
0,128;0;0;0;0;0;0,096;0;0;0;0;0;0;0;0;0;0;0
0,076;0;0;0;0;0;0,052;0;0;0;0;0;0;0;0;0;0;0
0,004;0;0;0;0;0;0,016;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0,004;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0,016;0;0;0;0;0;0;0;0;0;0;0
0,012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
